"","gene_id","p_value","p_value_adj_FDR"
"1426","BCL6",0.0474,0.049942067046961
"4312","CSRP1",0.0474,0.049942067046961
"12192","NUP155",0.0474,0.049942067046961
"19201","URM1",0.0474,0.049942067046961
"616","ANAPC10",0.0474,0.049942067046961
"14334","PTPN13",0.0474,0.049942067046961
"3276","CD163",0.0474,0.049942067046961
"10177","LOXL1",0.0474,0.049942067046961
"17033","SPAG5",0.0474,0.049942067046961
"19679","YES1",0.0474,0.049942067046961
"13483","PLA2G10",0.0474,0.049942067046961
"11397","MYL12B",0.0474,0.049942067046961
"15779","SERPINB5",0.0474,0.049942067046961
"15946","SHANK3",0.0474,0.049942067046961
"17910","TGFBR1",0.0474,0.049942067046961
"16339","SLC4A11",0.0474,0.049942067046961
"3374","CDC25C",0.0474,0.049942067046961
"9688","LOC100132247",0.0474,0.049942067046961
"19520","WDR75",0.0474,0.049942067046961
"4972","DLGAP3",0.0474,0.049942067046961
"14328","PTPLAD2",0.0474,0.049942067046961
"14764","RCOR3",0.0474,0.049942067046961
"15036","RNF144A",0.0474,0.049942067046961
"12837","PADI1",0.0474,0.049942067046961
"18926","TUBGCP2",0.0474,0.049942067046961
"5960","FAM176A",0.0474,0.049942067046961
"12844","PAFAH1B1",0.0474,0.049942067046961
"3793","CLCN3",0.0474,0.049942067046961
"6856","GATM",0.0474,0.049942067046961
"13188","PDZK1P1",0.0474,0.049942067046961
"3579","CEP68",0.0474,0.049942067046961
"11968","NOP58",0.0474,0.049942067046961
"19843","ZFAT",0.0474,0.049942067046961
"11362","MYBPC3",0.0474086956521739,0.049942067046961
"4545","CYP2D7P1",0.0474146341463415,0.049942067046961
"6215","FBXL12",0.0474238095238095,0.049942067046961
"9097","KLHDC2",0.0474285714285714,0.049942067046961
"6216","FBXL13",0.0474357142857143,0.049942067046961
"9417","LCE1E",0.0474486486486486,0.049942067046961
"8868","KEAP1",0.0474486486486487,0.049942067046961
"16452","SMAD3",0.0474493670886076,0.049942067046961
"5440","EIF2C3",0.0474545454545455,0.049942067046961
"5008","DMXL1",0.0474575,0.049942067046961
"8401","IL2RG",0.04746,0.049942067046961
"578","AMAC1L2",0.0474691056910569,0.049942067046961
"10415","LYSMD2",0.0474732142857143,0.049942067046961
"13349","PHTF2",0.0474736842105263,0.049942067046961
"15387","RUVBL2",0.047475,0.049942067046961
"10270","LRRC33",0.0474755555555555,0.049942067046961
"11760","NETO2",0.0474816901408451,0.049942067046961
"8866","KDR",0.0474833333333333,0.049942067046961
"16220","SLC28A3",0.0474833333333333,0.049942067046961
"7243","GPN2",0.0474954545454545,0.049942067046961
"6968","GGT8P",0.0475,0.049942067046961
"5402","EGLN3",0.0475,0.049942067046961
"1475","BHLHA15",0.0475,0.049942067046961
"3762","CISD1",0.0475,0.049942067046961
"20126","ZNF431",0.0475,0.049942067046961
"11438","MYO9B",0.0475,0.049942067046961
"2804","CA13",0.0475,0.049942067046961
"15149","RPE",0.0475,0.049942067046961
"3292","CD226",0.0475,0.049942067046961
"12148","NUB1",0.0475,0.049942067046961
"20394","ZNF792",0.0475,0.049942067046961
"801","APH1A",0.0475,0.049942067046961
"4117","COX7A2L",0.0475,0.049942067046961
"10572","MAPK1IP1L",0.0475,0.049942067046961
"2932","CAPS2",0.0475,0.049942067046961
"11280","MTIF2",0.0475,0.049942067046961
"19299","VAPA",0.0475,0.049942067046961
"1205","ATP5L2",0.0475,0.049942067046961
"4076","COPS7B",0.0475,0.049942067046961
"15641","SDR39U1",0.0475,0.049942067046961
"179","ACRV1",0.0475,0.049942067046961
"4543","CYP2C9",0.0475,0.049942067046961
"6798","GALNT10",0.0475,0.049942067046961
"9570","LIN7A",0.0475,0.049942067046961
"13754","POM121L9P",0.0475,0.049942067046961
"13774","POT1",0.0475,0.049942067046961
"15153","RPGRIP1",0.0475,0.049942067046961
"19729","ZBTB10",0.0475,0.049942067046961
"340","ADORA3",0.0475,0.049942067046961
"1636","BTNL8",0.0475,0.049942067046961
"6901","GCOM1",0.0475,0.049942067046961
"19652","XPO5",0.0475,0.049942067046961
"5896","FAM134C",0.0475,0.049942067046961
"13167","PDPN",0.0475,0.049942067046961
"8613","ITGB1BP1",0.0475,0.049942067046961
"7850","HIST2H2AC",0.0475,0.049942067046961
"15489","SATB2",0.0475,0.049942067046961
"581","AMACR",0.0475081967213115,0.049942067046961
"12078","NRF1",0.04752,0.049942067046961
"2946","CARD8",0.0475225806451613,0.049942067046961
"8301","IGFL2",0.0475317073170732,0.049942067046961
"3907","CLYBL",0.0475339622641509,0.049942067046961
"1048","ASAH2B",0.0475391304347826,0.049942067046961
"9832","LOC221442",0.0475504424778761,0.049942067046961
"20125","ZNF430",0.0475569230769231,0.049942067046961
"20223","ZNF565",0.0475707317073171,0.049942067046961
"12908","PAR5",0.047578947368421,0.049942067046961
"16052","SLAMF1",0.0475895833333333,0.049942067046961
"3651","CHD3",0.0475922330097087,0.049942067046961
"19668","XYLT1",0.0476,0.049942067046961
"8434","IMP4",0.0476,0.049942067046961
"15858","SFRS6",0.0476,0.049942067046961
"18515","TPI1",0.0476,0.049942067046961
"18241","TMEM219",0.0476,0.049942067046961
"7771","HIC1",0.0476,0.049942067046961
"14289","PTENP1",0.0476,0.049942067046961
"8507","IP6K1",0.0476,0.049942067046961
"15548","SCD",0.0476,0.049942067046961
"15562","SCGB3A1",0.0476,0.049942067046961
"16184","SLC25A34",0.0476,0.049942067046961
"487","AKR1C3",0.0476,0.049942067046961
"10606","MARCO",0.0476,0.049942067046961
"12095","NRSN2",0.0476,0.049942067046961
"15663","SEC23IP",0.0476,0.049942067046961
"2994","CBARA1",0.0476,0.049942067046961
"9144","KLK14",0.0476,0.049942067046961
"1192","ATP5B",0.0476,0.049942067046961
"17718","TBCK",0.0476,0.049942067046961
"570","ALS2CR11",0.0476,0.049942067046961
"11419","MYO18B",0.0476,0.049942067046961
"11551","NBPF14",0.0476,0.049942067046961
"2963","CASK",0.0476,0.049942067046961
"4048","COLEC11",0.0476,0.049942067046961
"5472","EIF4G1",0.0476,0.049942067046961
"5678","ERMN",0.0476,0.049942067046961
"5910","FAM149B1",0.0476,0.049942067046961
"10088","LOC651250",0.0476,0.049942067046961
"18225","TMEM203",0.0476,0.049942067046961
"4930","DIRC3",0.0476,0.049942067046961
"6627","FRG1",0.0476,0.049942067046961
"7493","GTF2H1",0.0476,0.049942067046961
"9398","LAT2",0.0476,0.049942067046961
"20287","ZNF644",0.0476,0.049942067046961
"4134","CPD",0.0476,0.049942067046961
"10138","LOC729991",0.0476,0.049942067046961
"11155","MRPL53",0.0476,0.049942067046961
"13257","PGAM1",0.0476,0.049942067046961
"13410","PIK3R5",0.0476,0.049942067046961
"19820","ZDHHC21",0.0476,0.049942067046961
"4634","DBH",0.0476021505376344,0.049942067046961
"16216","SLC27A5",0.0476071428571429,0.049942067046961
"12936","PARVB",0.0476149253731343,0.049942067046961
"19762","ZBTB7B",0.0476320754716981,0.049942067046961
"14153","PRRT2",0.0476329113924051,0.049942067046961
"11793","NFIA",0.0476341463414634,0.049942067046961
"19685","YIPF4",0.0476525,0.049942067046961
"3137","CCDC64B",0.047655,0.049942067046961
"4572","CYP51A1",0.0476651162790698,0.049942067046961
"14561","RAD9A",0.0476666666666667,0.049942067046961
"18868","TTL",0.0476703703703704,0.049942067046961
"4237","CRTAM",0.0476727272727273,0.049942067046961
"10060","LOC644936",0.0476729166666667,0.049942067046961
"4445","CXCL13",0.047678125,0.049942067046961
"3278","CD164",0.0476785714285714,0.049942067046961
"9485","LEPROTL1",0.0476836363636364,0.049942067046961
"5700","ESR2",0.0476869565217391,0.049942067046961
"19706","YWHAB",0.0477,0.049942067046961
"10281","LRRC3",0.0477,0.049942067046961
"11744","NEK2",0.0477,0.049942067046961
"13124","PDE6B",0.0477,0.049942067046961
"19933","ZNF121",0.0477,0.049942067046961
"6213","FBRSL1",0.0477,0.049942067046961
"13067","PCNXL2",0.0477,0.049942067046961
"2998","CBLB",0.0477,0.049942067046961
"2976","CASP9",0.0477,0.049942067046961
"7117","GNAO1",0.0477,0.049942067046961
"16930","SNX11",0.0477,0.049942067046961
"20286","ZNF643",0.0477,0.049942067046961
"314","ADCYAP1",0.0477,0.049942067046961
"4423","CUL7",0.0477,0.049942067046961
"5679","ERMP1",0.0477,0.049942067046961
"11467","N6AMT1",0.0477,0.049942067046961
"19690","YKT6",0.0477,0.049942067046961
"8643","ITPR1",0.0477,0.049942067046961
"11690","NDUFA8",0.0477,0.049942067046961
"3227","CCNE1",0.0477,0.049942067046961
"15635","SDHC",0.0477,0.049942067046961
"19539","WDTC1",0.0477,0.049942067046961
"1148","ATHL1",0.0477,0.049942067046961
"4230","CRNN",0.0477,0.049942067046961
"13239","PFDN2",0.0477,0.049942067046961
"20473","ZSCAN20",0.0477,0.049942067046961
"1573","BRE",0.0477,0.049942067046961
"4811","DEGS1",0.0477,0.049942067046961
"6004","FAM199X",0.0477,0.049942067046961
"12415","OR2A1",0.0477,0.049942067046961
"8158","HTR7P1",0.0477,0.049942067046961
"9193","KRR1",0.0477,0.049942067046961
"5883","FAM128A",0.0477,0.049942067046961
"10698","MCOLN2",0.0477,0.049942067046961
"14771","RDH12",0.0477,0.049942067046961
"14908","RHBDF2",0.0477,0.049942067046961
"4179","CR1",0.0477,0.049942067046961
"10002","LOC440356",0.0477,0.049942067046961
"12831","PACRG",0.0477,0.049942067046961
"14033","PRKAG1",0.0477,0.049942067046961
"19649","XPNPEP3",0.0477,0.049942067046961
"692","ANKRD40",0.0477,0.049942067046961
"4542","CYP2C8",0.0477,0.049942067046961
"5269","DYNC1H1",0.0477,0.049942067046961
"5491","ELF3",0.0477,0.049942067046961
"9466","LEAP2",0.0477,0.049942067046961
"11648","NCRNA00188",0.0477,0.049942067046961
"14622","RARRES1",0.0477,0.049942067046961
"17156","SPRR2A",0.0477,0.049942067046961
"5390","EFR3B",0.0477030303030303,0.049942067046961
"15098","RNFT2",0.047704347826087,0.049942067046961
"11055","MOV10L1",0.0477083333333333,0.049942067046961
"10068","LOC646471",0.0477096774193548,0.049942067046961
"3368","CDC16",0.0477111111111111,0.049942067046961
"17105","SPHK2",0.0477166666666667,0.049942067046961
"14597","RANBP6",0.0477166666666667,0.049942067046961
"9030","KIF22",0.0477166666666667,0.049942067046961
"91","ABHD3",0.0477272727272727,0.049942067046961
"18950","TXK",0.04774,0.049942067046961
"14185","PRUNE2",0.0477704918032787,0.049942067046961
"1034","ARSI",0.0477745098039216,0.049942067046961
"11295","MTMR8",0.047775,0.049942067046961
"20093","ZNF382",0.0477818181818182,0.049942067046961
"8977","KIAA1530",0.0477857142857143,0.049942067046961
"1230","ATP6V1F",0.0477888888888889,0.049942067046961
"8570","IRX5",0.0477922077922078,0.049942067046961
"17012","SP140",0.0477931034482759,0.049942067046961
"8185","IBSP",0.0478,0.049942067046961
"16072","SLC12A5",0.0478,0.049942067046961
"15127","ROPN1",0.0478,0.049942067046961
"3523","CECR2",0.0478,0.049942067046961
"11552","NBPF15",0.0478,0.049942067046961
"5755","EXOG",0.0478,0.049942067046961
"13850","PPIL5",0.0478,0.049942067046961
"6936","GEN1",0.0478,0.049942067046961
"10224","LRGUK",0.0478,0.049942067046961
"12887","PAPD5",0.0478,0.049942067046961
"18816","TTC17",0.0478,0.049942067046961
"5101","DOCK10",0.0478,0.049942067046961
"11660","NCSTN",0.0478,0.049942067046961
"8383","IL21R",0.0478,0.049942067046961
"19280","UTP6",0.0478,0.049942067046961
"3661","CHERP",0.0478,0.049942067046961
"18912","TUBB2A",0.0478,0.049942067046961
"5023","DNAH9",0.0478,0.049942067046961
"1195","ATP5EP2",0.0478,0.049942067046961
"10612","MARS",0.0478,0.049942067046961
"11344","MVP",0.0478,0.049942067046961
"13029","PCDHGA4",0.0478,0.049942067046961
"952","ARID2",0.0478,0.049942067046961
"6260","FBXO44",0.0478,0.049942067046961
"4012","COL19A1",0.0478,0.049942067046961
"5664","ERF",0.0478,0.049942067046961
"5445","EIF3A",0.0478,0.049942067046961
"20155","ZNF474",0.0478,0.049942067046961
"17922","TGM5",0.0478,0.049942067046961
"19014","UBE2D2",0.0478,0.049942067046961
"6392","FHL5",0.0478,0.049942067046961
"18609","TRIM16L",0.0478,0.049942067046961
"19932","ZNF117",0.0478,0.049942067046961
"1127","ATF5",0.0478,0.049942067046961
"14300","PTGES3",0.0478,0.049942067046961
"19934","ZNF124",0.0478,0.049942067046961
"3329","CD4",0.0478,0.049942067046961
"5433","EIF2B1",0.0478,0.049942067046961
"787","APBA2",0.0478,0.049942067046961
"10257","LRRC1",0.0478,0.049942067046961
"303","ADCY10",0.0478,0.049942067046961
"3668","CHIC1",0.0478,0.049942067046961
"8079","HSD17B6",0.0478,0.049942067046961
"11445","MYOM2",0.0478,0.049942067046961
"14776","RDH8",0.0478,0.049942067046961
"10511","MAN2B1",0.0478034188034188,0.049942067046961
"1647","BZW1",0.0478094017094017,0.049942067046961
"5532","EMILIN2",0.0478125,0.049942067046961
"4182","CRABP2",0.0478136363636364,0.049942067046961
"3495","CDX1",0.047824,0.049942067046961
"18348","TMPRSS11D",0.0478357142857143,0.049942067046961
"13522","PLCB2",0.0478372881355932,0.049942067046961
"9498","LGALS2",0.04784,0.049942067046961
"14252","PSMD7",0.04785,0.049942067046961
"15172","RPL17",0.0478540540540541,0.049942067046961
"10433","MACC1",0.0478588235294118,0.049942067046961
"18869","TTN",0.047864,0.049942067046961
"12069","NRADDP",0.0478695652173913,0.049942067046961
"9499","LGALS3BP",0.0478703703703704,0.049942067046961
"5817","FAHD1",0.04788,0.049942067046961
"14702","RBM39",0.04788,0.049942067046961
"17827","TEAD3",0.0478833333333333,0.049942067046961
"20384","ZNF781",0.0478846153846154,0.049942067046961
"15636","SDHD",0.0478857142857143,0.049942067046961
"7472","GSTM4",0.0478857142857143,0.049942067046961
"1438","BCOR",0.0478885714285714,0.049942067046961
"12217","NWD1",0.047890243902439,0.049942067046961
"20229","ZNF571",0.04789125,0.049942067046961
"1493","BIRC5",0.0478933333333333,0.049942067046961
"17317","STAG3",0.0479,0.049942067046961
"5645","ERAL1",0.0479,0.049942067046961
"8646","ITPRIPL1",0.0479,0.049942067046961
"18069","TM9SF1",0.0479,0.049942067046961
"173","ACP6",0.0479,0.049942067046961
"7292","GPR171",0.0479,0.049942067046961
"19487","WDR38",0.0479,0.049942067046961
"13205","PELI3",0.0479,0.049942067046961
"17744","TBX6",0.0479,0.049942067046961
"4000","COG8",0.0479,0.049942067046961
"15064","RNF19B",0.0479,0.049942067046961
"7131","GNB5",0.0479,0.049942067046961
"11312","MTUS2",0.0479,0.049942067046961
"4008","COL15A1",0.0479,0.049942067046961
"19206","USF1",0.0479,0.049942067046961
"8839","KCTD5",0.0479,0.049942067046961
"12787","OXR1",0.0479,0.049942067046961
"19293","VAMP4",0.0479,0.049942067046961
"12796","P2RX5",0.0479,0.049942067046961
"14368","PTPRT",0.0479,0.049942067046961
"9975","LOC400043",0.0479,0.049942067046961
"17158","SPRR2C",0.0479,0.049942067046961
"17919","TGM2",0.0479,0.049942067046961
"6484","FLJ42289",0.0479,0.049942067046961
"10409","LYRM1",0.0479,0.049942067046961
"15977","SHROOM2",0.0479,0.049942067046961
"4717","DDN",0.0479,0.049942067046961
"8756","KCNH2",0.0479,0.049942067046961
"13062","PCMTD2",0.0479,0.049942067046961
"17819","TDRD5",0.0479,0.049942067046961
"4106","COX4I1",0.0479,0.049942067046961
"8230","IFI44",0.0479,0.049942067046961
"11711","NDUFS2",0.0479,0.049942067046961
"11724","NECAB1",0.0479,0.049942067046961
"14248","PSMD3",0.0479,0.049942067046961
"18852","TTF1",0.0479,0.049942067046961
"15493","SBDS",0.0479052631578947,0.049942067046961
"2892","CAMK2A",0.0479081967213115,0.049942067046961
"13398","PIK3C2B",0.0479085365853659,0.049942067046961
"18531","TPRKB",0.0479213114754098,0.049942067046961
"3002","CBLN2",0.0479265306122449,0.049942067046961
"9007","KIAA2013",0.0479344262295082,0.049942067046961
"14337","PTPN1",0.0479375,0.049942067046961
"20013","ZNF253",0.0479391891891892,0.049942067046961
"18347","TMPRSS11B",0.0479438596491228,0.049942067046961
"3801","CLDN10",0.047944,0.049942067046961
"17691","TBC1D24",0.047944,0.049942067046961
"14008","PREX2",0.0479492063492063,0.049942067046961
"850","APP",0.04795,0.049942067046961
"9121","KLHL26",0.0479647058823529,0.049942067046961
"18970","TXNRD1",0.0479655172413793,0.049942067046961
"1117","ATAD3A",0.0479705882352941,0.049942067046961
"5425","EIF1AY",0.047972,0.049942067046961
"11596","NCOA5",0.0479809523809524,0.049942067046961
"7684","HDGFRP3",0.047985,0.049942067046961
"5075","DNASE1L1",0.047988679245283,0.049942067046961
"1107","ASTL",0.048,0.049942067046961
"17830","TECPR2",0.048,0.049942067046961
"5393","EFTUD2",0.048,0.049942067046961
"20207","ZNF548",0.048,0.049942067046961
"19713","YY1",0.048,0.049942067046961
"1196","ATP5E",0.048,0.049942067046961
"19244","USP37",0.048,0.049942067046961
"4744","DDX3X",0.048,0.049942067046961
"7497","GTF2H3",0.048,0.049942067046961
"15183","RPL23AP64",0.048,0.049942067046961
"6234","FBXO11",0.048,0.049942067046961
"11430","MYO3B",0.048,0.049942067046961
"113","ACAA2",0.048,0.049942067046961
"1143","ATG4D",0.048,0.049942067046961
"11112","MRPL11",0.048,0.049942067046961
"20289","ZNF646",0.048,0.049942067046961
"5125","DOPEY2",0.048,0.049942067046961
"10759","MEF2B",0.048,0.049942067046961
"14759","RCN1",0.048,0.049942067046961
"7658","HCLS1",0.048,0.049942067046961
"16151","SLC23A3",0.048,0.049942067046961
"10260","LRRC24",0.048,0.049942067046961
"5642","EPT1",0.048,0.049942067046961
"7976","HOXA11",0.048,0.049942067046961
"16170","SLC25A21",0.048,0.049942067046961
"20118","ZNF41",0.048,0.049942067046961
"18655","TRIM61",0.048,0.049942067046961
"7189","GOLIM4",0.048,0.049942067046961
"9934","LOC342346",0.048,0.049942067046961
"18854","TTK",0.048,0.049942067046961
"14275","PTAR1",0.048,0.049942067046961
"1408","BCKDHA",0.048,0.049942067046961
"8583","ISM1",0.048,0.049942067046961
"10901","MICAL3",0.048,0.049942067046961
"12181","NUDT9P1",0.048,0.049942067046961
"18590","TREML2",0.048,0.049942067046961
"8683","JPH2",0.048,0.049942067046961
"11689","NDUFA7",0.048,0.049942067046961
"13266","PGBD3",0.048,0.049942067046961
"19945","ZNF141",0.048,0.049942067046961
"9512","LGMN",0.048,0.049942067046961
"18918","TUBB6",0.048,0.049942067046961
"4532","CYP27A1",0.048,0.049942067046961
"9486","LEPROT",0.048,0.049942067046961
"5371","EFCAB7",0.048,0.049942067046961
"6905","GDAP1",0.048,0.049942067046961
"10277","LRRC37B2",0.048,0.049942067046961
"14782","RECQL5",0.048,0.049942067046961
"15252","RPS17",0.048,0.049942067046961
"17585","TACSTD2",0.048,0.049942067046961
"18452","TOB1",0.048,0.049942067046961
"7173","GOLGA6L10",0.048,0.049942067046961
"17586","TADA1",0.048,0.049942067046961
"7587","HADHA",0.048,0.049942067046961
"14542","RACGAP1",0.0480067796610169,0.049942067046961
"13853","PPIP5K2",0.0480092592592593,0.049942067046961
"5867","FAM120C",0.0480244897959184,0.049942067046961
"8829","KCTD16",0.0480333333333333,0.049942067046961
"8064","HSBP1L1",0.0480348837209302,0.049942067046961
"8293","IGFBP2",0.0480428571428571,0.049942067046961
"3102","CCDC25",0.0480430769230769,0.049942067046961
"14608","RAP2B",0.04806,0.049942067046961
"2839","CACNA1S",0.0480621951219512,0.049942067046961
"17840","TEKT3",0.0480666666666667,0.049942067046961
"11779","NF1",0.04807,0.049942067046961
"7401","GRID2IP",0.0480735294117647,0.049942067046961
"9439","LCN2",0.0480872727272727,0.049942067046961
"3099","CCDC22",0.048093023255814,0.049942067046961
"6123","FAM78A",0.0480953846153846,0.049942067046961
"9592","LITAF",0.0480967741935484,0.049942067046961
"10370","LUC7L3",0.0481,0.049942067046961
"12014","NPIP",0.0481,0.049942067046961
"15362","RTN4RL1",0.0481,0.049942067046961
"8240","IFITM3",0.0481,0.049942067046961
"15484","SASH3",0.0481,0.049942067046961
"2884","CALN1",0.0481,0.049942067046961
"986","ARL8A",0.0481,0.049942067046961
"9390","LAS1L",0.0481,0.049942067046961
"5463","EIF4B",0.0481,0.049942067046961
"10057","LOC644172",0.0481,0.049942067046961
"12916","PARK7",0.0481,0.049942067046961
"14681","RBM11",0.0481,0.049942067046961
"18431","TNNI2",0.0481,0.049942067046961
"18991","UAP1",0.0481,0.049942067046961
